PDS,PSG,DRI,T_TFC_ACC,DATE,SOA_FATAL,SOA_SERIOUS,SOA_SLIGHT,VCT_VEHICLE,VCT_PDS,VCT_OBJ,VCT_NONCOL,NO_ISSUE_WARN_8_14PT,NO_ISSUE_SINCE_1984,NO_SUMMON_15PT_MORE,NO_SUMMON_SINCE_1984,NO_DRI_INCUR_PT_5YR,NO_VALID_LIC_TYPE1,NO_VALID_LIC_TYPE2,NO_VALID_LIC_TYPE3,NO_VALID_LIC_TYPE4,NO_NOVER_3YR_EXP_LIC_TYPE1,NO_NOVER_3YR_EXP_LIC_TYPE2,NO_NOVER_3YR_EXP_LIC_TYPE3,NO_OVER_3YR_EXP_LIC_TYPE1,NO_OVER_3YR_EXP_LIC_TYPE2,NO_OVER_3YR_EXP_LIC_TYPE3,VEHICLE_CLASS_CODE,CODE,NO_VALID_LEARNER,NO_VALID_FULL_LIC,NO_EXP_LEARNER,NO_EXP_NOVER_3YR,NO_EXP_OVER_3YR,ACCIDENT_RATE
122,185,679,833,2022-02-01,8,72,753,423,111,74,225,2880,1501310,152,122385,530443,2324268.0,1705.0,58361.0,110907.0,219296.0,338.0,125725.0,874661.0,4772.0,390061.0,28,18,7159.0,183575,128143.0,12989,61988,0.146875
122,185,679,833,2022-02-01,8,72,753,423,111,74,225,2880,1501310,152,122385,530443,2324268.0,1705.0,58361.0,110907.0,219296.0,338.0,125725.0,874661.0,4772.0,390061.0,32,17,239.0,25827,1688.0,1793,3957,0.146875
122,185,679,833,2022-02-01,8,72,753,423,111,74,225,2880,1501310,152,122385,530443,2324268.0,1705.0,58361.0,110907.0,219296.0,338.0,125725.0,874661.0,4772.0,390061.0,7,16,798.0,32703,5100.0,493,4390,0.146875
122,185,679,833,2022-02-01,8,72,753,423,111,74,225,2880,1501310,152,122385,530443,2324268.0,1705.0,58361.0,110907.0,219296.0,338.0,125725.0,874661.0,4772.0,390061.0,31,15,0.0,0,1.0,0,4,0.146875
122,185,679,833,2022-02-01,8,72,753,423,111,74,225,2880,1501310,152,122385,530443,2324268.0,1705.0,58361.0,110907.0,219296.0,338.0,125725.0,874661.0,4772.0,390061.0,30,10,8950.0,136910,185146.0,8017,27365,0.146875
122,185,679,833,2022-02-01,8,72,753,423,111,74,225,2880,1501310,152,122385,530443,2324268.0,1705.0,58361.0,110907.0,219296.0,338.0,125725.0,874661.0,4772.0,390061.0,4,9,8163.0,138056,184783.0,7960,22793,0.146875
122,185,679,833,2022-02-01,8,72,753,423,111,74,225,2880,1501310,152,122385,530443,2324268.0,1705.0,58361.0,110907.0,219296.0,338.0,125725.0,874661.0,4772.0,390061.0,3,6,0.0,203723,0.0,22559,80134,0.146875
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,7,16,732.0,32711,5148.0,468,4418,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,1,1,62561.0,2307125,427285.0,218990,868923,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,27,2,52076.0,1410215,598860.0,137115,707175,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,2,3,9780.0,304433,84997.0,27694,96113,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,10,4,5013.0,178165,64871.0,14264,74032,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,9,5,5462.0,167376,70538.0,13529,69404,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,3,6,0.0,203309,0.0,22452,80766,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,4,9,7362.0,137894,185568.0,7884,23071,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,30,10,8002.0,136794,186031.0,7943,27644,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,6,21,0.0,16643,0.0,559,955,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,33,20,1468.0,42916,57452.0,2355,5327,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,29,19,8817.0,91753,226482.0,9171,55113,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,28,18,6585.0,183240,128731.0,12886,62441,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,32,17,235.0,25792,1704.0,1762,4027,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,34,22,9751.0,304443,75137.0,27693,70088,0.13380909901873328
133,198,668,847,2022-03-01,7,66,774,450,125,60,212,3363,1504673,150,122535,530177,2321335.0,1694.0,54630.0,106278.0,220443.0,347.0,125778.0,879690.0,4776.0,394178.0,31,15,0.0,0,1.0,0,4,0.13380909901873328
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,31,15,0.0,0,1.0,0,4,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,7,16,723.0,32741,5169.0,447,4440,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,32,17,255.0,25790,1713.0,1756,4077,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,28,18,6244.0,183029,129245.0,12789,62792,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,29,19,8259.0,91579,227225.0,9127,55356,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,33,20,1375.0,42880,57566.0,2333,5399,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,6,21,0.0,16692,0.0,552,967,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,34,22,9364.0,304676,75482.0,27762,70653,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,30,10,7503.0,136691,186691.0,7871,27872,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,1,1,66784.0,2307997,428715.0,218299,873150,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,27,2,53890.0,1410191,600926.0,136374,709938,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,2,3,9391.0,304666,85343.0,27764,96678,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,10,4,4709.0,177971,65305.0,14157,74400,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,9,5,5111.0,167202,70992.0,13424,69757,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,3,6,0.0,203044,0.0,22236,81293,0.1521377012770683
159,298,840,1060,2022-04-01,5,91,964,548,150,59,303,3602,1508275,135,122670,530840,2322232.0,1702.0,50914.0,105876.0,219733.0,337.0,126696.0,883935.0,4778.0,397654.0,4,9,6910.0,137807,186174.0,7814,23296,0.1521377012770683
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,3,6,0.0,202952,0.0,21997,81796,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,9,5,5527.0,167136,71124.0,13255,70112,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,10,4,5110.0,177919,65451.0,13987,74773,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,2,3,10134.0,305134,85479.0,27849,97217,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,27,2,54499.0,1411172,601694.0,135575,712549,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,1,1,67699.0,2310892,429087.0,217862,877183,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,34,22,10108.0,305143,75616.0,27849,71192,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,28,18,6753.0,183068,129360.0,12608,63156,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,4,9,7498.0,137847,186358.0,7690,23529,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,30,10,8113.0,136668,186895.0,7750,28108,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,31,15,0.0,0,1.0,0,4,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,7,16,704.0,32826,5192.0,429,4454,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,32,17,238.0,25814,1718.0,1736,4140,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,33,20,1480.0,42883,57551.0,2293,5475,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,29,19,8880.0,91492,227386.0,9032,55618,0.20704725484840208
236,439,1083,1423,2022-05-01,10,109,1304,758,225,94,346,3661,1511936,180,122850,531029,2325142.0,1728.0,49291.0,107572.0,219285.0,315.0,128357.0,887999.0,4783.0,401076.0,6,21,0.0,16747,0.0,544,983,0.20704725484840208
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,9,5,5776.0,167086,71292.0,13101,70457,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,10,4,5326.0,177921,65589.0,13823,75137,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,2,3,10601.0,305752,85619.0,27885,97740,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,27,2,54198.0,1412851,602845.0,134180,715452,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,1,1,67604.0,2315329,429600.0,216373,881618,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,34,22,10578.0,305761,75753.0,27886,71714,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,6,21,0.0,16813,0.0,527,1001,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,33,20,1523.0,42905,57578.0,2264,5535,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,29,19,9280.0,91458,227538.0,8928,55860,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,28,18,7079.0,183175,129438.0,12430,63495,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,32,17,235.0,25856,1742.0,1734,4185,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,7,16,753.0,32924,5209.0,396,4467,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,31,15,0.0,0,1.0,0,4,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,30,10,8444.0,136683,187144.0,7658,28312,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,4,9,7804.0,137932,186557.0,7604,23730,0.1903765690376569
225,468,1142,1461,2022-06-01,6,99,1356,819,211,87,344,4302,1516238,220,123070,530427,2329580.0,1726.0,47790.0,108120.0,217790.0,311.0,130422.0,892457.0,4784.0,404687.0,3,6,0.0,203050,0.0,21673,82331,0.1903765690376569
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,6,21,0.0,16882,0.0,517,1018,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,33,20,1583.0,42883,57601.0,2252,5598,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,29,19,9387.0,91365,227805.0,8887,56085,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,28,18,7117.0,183205,129632.0,12321,63834,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,32,17,227.0,25902,1750.0,1720,4236,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,7,16,831.0,33041,5200.0,375,4482,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,31,15,0.0,0,1.0,0,4,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,27,2,54362.0,1413752,604066.0,133081,718475,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,4,9,7919.0,137971,186787.0,7556,23940,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,3,6,0.0,203113,0.0,21450,82867,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,9,5,5855.0,166965,71477.0,13033,70806,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,10,4,5395.0,177823,65763.0,13759,75497,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,2,3,10948.0,306086,85737.0,27904,98315,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,34,22,10925.0,306096,75871.0,27904,72291,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,1,1,67974.0,2318630,430142.0,215198,886261,0.21234428086070214
217,431,1001,1343,2022-07-01,7,97,1239,750,197,79,317,3532,1519770,181,123251,530280,2332835.0,1720.0,46403.0,108950.0,216637.0,318.0,131435.0,897126.0,4787.0,408922.0,30,10,8572.0,136661,187415.0,7618,28520,0.21234428086070214
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,6,21,0.0,16970,0.0,505,1037,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,33,20,1620.0,42886,57638.0,2224,5671,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,29,19,9487.0,91291,228111.0,8788,56365,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,28,18,7175.0,183252,129849.0,12119,64240,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,32,17,198.0,25965,1761.0,1696,4297,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,7,16,761.0,33265,5200.0,345,4503,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,31,15,0.0,0,1.0,0,4,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,34,22,11151.0,306641,76073.0,27823,72912,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,4,9,7994.0,138011,187082.0,7458,24186,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,3,6,0.0,203358,0.0,21152,83483,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,9,5,5967.0,166882,71646.0,12847,71232,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,10,4,5498.0,177761,65928.0,13557,75942,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,2,3,11174.0,306632,85939.0,27822,98934,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,27,2,53733.0,1415209,605342.0,131959,721548,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,1,1,67281.0,2322930,430663.0,214352,890869,0.17351900972590628
222,433,1053,1385,2022-08-01,7,90,1288,785,212,90,298,4524,1524294,253,123504,530422,2337106.0,1726.0,45526.0,109201.0,215806.0,305.0,132477.0,901756.0,4791.0,413240.0,30,10,8633.0,136667,187760.0,7516,28772,0.17351900972590628
206,423,1014,1302,2022-09-01,9,86,1207,748,191,69,294,3483,1527777,221,123725,530044,2341590.0,1720.0,44633.0,108352.0,214399.0,311.0,133872.0,906495.0,4798.0,416722.0,1,1,66090.0,2327446,432085.0,212934,895584,0.2147573930519667
206,423,1014,1302,2022-09-01,9,86,1207,748,191,69,294,3483,1527777,221,123725,530044,2341590.0,1720.0,44633.0,108352.0,214399.0,311.0,133872.0,906495.0,4798.0,416722.0,27,2,52745.0,1416508,607111.0,130663,724625,0.2147573930519667
206,423,1014,1302,2022-09-01,9,86,1207,748,191,69,294,3483,1527777,221,123725,530044,2341590.0,1720.0,44633.0,108352.0,214399.0,311.0,133872.0,906495.0,4798.0,416722.0,2,3,11114.0,307176,86168.0,27765,99567,0.2147573930519667
